# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.6709637732713908,1.6752878481570452,2.9992331073423566,-0.18489729151069978,2.0128913198141736,3.0,-0.009975546790501461,0.0,-1.155691834770933,0.0
 0.6747214061565968,1.682872693110781,2.999208055567764,-0.18923995715419914,2.024164218469792,3.000000000000059,-0.010092069480238944,0.0,-1.1756234000937669,0.0
 0.6784458572618511,1.6904323579113907,2.999182509242861,-0.19361850902604122,2.035337571785555,3.0000000000000595,-0.010204983729244624,0.0,-1.1952219595533504,0.0
 0.6821381450796007,1.697967814507058,2.9991564643129287,-0.1980316125068068,2.0464144352388036,2.99999999999997,-0.010314108025349229,0.0,-1.2144590708164806,0.0
 0.6857992615463393,1.7054800348459673,2.9991299167232484,-0.20247788860915308,2.0573977846390195,3.0,-0.010419261350091061,0.0,-1.2333063584993758,0.0
 0.6894301732095175,1.712969990876302,2.9991028624191007,-0.2069559150505003,2.068290519628554,3.0000000000000306,-0.010520271209349433,0.0,-1.2517355856167756,0.0
 0.6930318223263231,1.7204386545462467,2.9990752973457675,-0.2114642274169111,2.079095466978971,3.0000000000000617,-0.010616962723244102,0.0,-1.2697187425328433,0.0
 0.6966051278990606,1.7278869978039846,2.9990472174485285,-0.21600132047541296,2.089815383697184,3.0000000000000933,-0.010709172958734236,0.0,-1.2872281018668787,0.0
 0.7001509866514799,1.7353159925977,2.999018618672666,-0.2205656495067777,2.100452959954442,3.0,-0.010796736887386657,0.0,-1.3042363286978376,0.0
 0.7036702739500488,1.7427266108755763,2.99898949696346,-0.2251556318526961,2.111010821850148,2.9999999999999054,-0.010879498555540157,0.0,-1.3207165266174883,0.0
 0.7071638446738523,1.7501198245857983,2.9989598482661926,-0.22976964844453043,2.1214915340215588,3.0,-0.010957312789765007,0.0,-1.3366423450401235,0.0
 0.7106325340365088,1.7574966056765489,2.9989296685261437,-0.2344060455284474,2.1318976021095284,3.0,-0.01103003275909958,0.0,-1.3519880333363978,0.0
 0.7140771583632366,1.7648579260960127,2.9988989536885953,-0.2390631363975228,2.142231475089712,3.0000000000000324,-0.011097524270236452,0.0,-1.3667285415730264,0.0
 0.7174985158259567,1.7722047577923732,2.998867699698828,-0.24373920329274623,2.152495547477872,2.9999999999999676,-0.011159659616130755,0.0,-1.380839579803236,0.0
 0.7208973871391094,1.7795380727138146,2.9988359025021225,-0.24843249932860534,2.1626921614173304,3.0000000000000653,-0.011216316140781949,0.0,-1.3942977004116033,0.0
 0.7242745362186548,1.7868588428085204,2.9988035580437606,-0.2531412505241626,2.1728236086559667,3.0000000000000657,-0.011267384234361532,0.0,-1.4070803792004898,0.0
 0.7276307108065495,1.794168040024675,2.9987706622690227,-0.2578636579359605,2.1828921324196506,2.999999999999934,-0.011312762749935826,0.0,-1.419166068628833,0.0
 0.7309666430628233,1.8014666363104617,2.9987372111231902,-0.26259789980130877,2.192899929188472,3.0,-0.011352357555875225,0.0,-1.4305342893753326,0.0
 0.7342830501272282,1.8087556036140648,2.998703200551544,-0.2673421338244665,2.2028491503816863,2.9999999999998996,-0.011386083227134353,0.0,-1.4411656792430545,0.0
 0.7375806346522892,1.8160359138836686,2.9986686264993647,-0.2720944994663874,2.212741903956869,2.9999999999999662,-0.011413869468277747,0.0,-1.451042056752297,0.0
 0.7408600853094606,1.823308539067456,2.9986334849119345,-0.27685312029298703,2.2225802559283836,3.0000000000000675,-0.011435650192728183,0.0,-1.4601465039749773,0.0
 0.7441220772699725,1.8305744511136115,2.9985977717345333,-0.281616106450123,2.232366231809919,2.999999999999932,-0.011451371503595351,0.0,-1.4684633827128117,0.0
 0.7473672726618392,1.8378346219703188,2.9985614829124425,-0.28638155705282764,2.242101817985519,2.999999999999966,-0.01146099179992753,0.0,-1.4759784198254235,0.0
 0.7505963210044097,1.8450900235857621,2.998524614390943,-0.29114756272303466,2.2517889630132304,2.999999999999966,-0.011464481878564062,0.0,-1.4826787390997713,0.0
 0.753809859621737,1.852341627908125,2.998487162115316,-0.29591220810822194,2.2614295788652123,3.0,-0.011461820265883414,0.0,-1.4885529011134615,0.0
 0.7570085140359691,1.8595904068855913,2.998449122030843,-0.30067357441618664,2.2710255421079086,2.9999999999999307,-0.01145299645082613,0.0,-1.493590954467543,0.0
 0.7601928983418771,1.8668373324663456,2.998410490082804,-0.3054297420110392,2.280578695025633,3.000000000000105,-0.011438010950253541,0.0,-1.4977844404587874,0.0
 0.7633636155635648,1.8740833765985712,2.998371262216481,-0.3101787929307777,2.2900908466906955,2.99999999999986,-0.011416880157983868,0.0,-1.501126461351849,0.0
 0.7665212579943439,1.8813295112304518,2.9983314343771545,-0.3149188135391076,2.299563773983033,3.0,-0.011389625239051909,0.0,-1.5036116542051368,0.0
 0.7696664075206859,1.8885767083101714,2.9982910025101055,-0.3196478970211333,2.3089992225620586,2.9999999999998943,-0.011356283335303375,0.0,-1.5052362417642695,0.0
 0.7727996359311127,1.8958259397859145,2.9982499625606156,-0.32436414597823304,2.3183989077933385,2.999999999999894,-0.011316898004295797,0.0,-1.5059980336323096,0.0
 0.7759215052108284,1.9030781776058643,2.9982083104739647,-0.329065674974742,2.3277645156324853,2.999999999999929,-0.01127152886349454,0.0,-1.5058964102021144,0.0
 0.7790325678228527,1.9103343937182051,2.9981660421954355,-0.3337506129941034,2.3370977034685585,3.0000000000000715,-0.01122024197239698,0.0,-1.504932363893962,0.0
 0.7821333669763603,1.917595560071121,2.9981231536703072,-0.338417105994152,2.346400100929081,2.999999999999964,-0.011163114648083295,0.0,-1.5031084368565675,0.0
 0.7852244368828961,1.924862648612795,2.998079640843862,-0.34306331924957945,2.355673310648689,3.000000000000072,-0.011100235474415802,0.0,-1.500428762208309,0.0
 0.7883063030010948,1.9321366312914119,2.998035499661381,-0.3476874398146001,2.364918909003285,2.999999999999964,-0.01103170594030301,0.0,-1.4968990062643563,0.0
 0.791379482270491,1.939418480055155,2.997990726068145,-0.3522876788090315,2.3741384468114735,2.999999999999964,-0.010957629013748265,0.0,-1.492526367334473,0.0
 0.7944444833349792,1.9467091668522087,2.9979453160094343,-0.3568622737136883,2.3833334500049377,2.9999999999999276,-0.010878122122186213,0.0,-1.4873195297194615,0.0
 0.7975018067564448,1.9540096636307565,2.9978992654305308,-0.36140949054710275,2.3925054202693343,2.9999999999999636,-0.010793315558784095,0.0,-1.4812886489731834,0.0
 0.8005519452190621,1.9613209423389824,2.9978525702767156,-0.3659276260295744,2.4016558356571864,3.0,-0.010703339280982799,0.0,-1.4744453002970659,0.0
 0.8035953837247228,1.9686439749250706,2.9978052264932686,-0.37041500963098895,2.410786151174168,2.9999999999998908,-0.010608337648949409,0.0,-1.4668024237279367,0.0
 0.8066325997800347,1.9759797333372044,2.997757230025473,-0.3748700055023057,2.4198977993401036,3.0,-0.010508459488876402,0.0,-1.4583743193321894,0.0
 0.8096640635753084,1.9833291895235683,2.9977085768186074,-0.37929101445131824,2.428992190725925,3.0,-0.010403862996520134,0.0,-1.4491765289368728,0.0
 0.8126902381559209,1.9906933154323458,2.997659262817954,-0.38367647562600726,2.4380707144677625,3.000000000000037,-0.010294708992243993,0.0,-1.4392258454217133,0.0
 0.8157115795864294,1.998073083011721,2.9976092839687944,-0.3880248683006384,2.4471347387592877,2.9999999999999267,-0.010181170902851986,0.0,-1.4285402156282083,0.0
 0.8187285371077855,2.005469464209878,2.997558636216408,-0.39233471344873766,2.456185611323356,3.0,-0.01006342125419172,0.0,-1.4171386755064477,0.0
 0.8217415532879826,2.0128834309749997,2.997507315506078,-0.3966045752076217,2.4652246598639476,3.0000000000000737,-0.009941641678060612,0.0,-1.4050413202038472,0.0
 0.8247510641664517,2.020315955255271,2.9974553177830834,-0.4008330623454738,2.4742531924993547,2.9999999999999263,-0.009816014355688029,0.0,-1.392269186153671,0.0
 0.8277574993925019,2.027768008998876,2.997402638992707,-0.40501882947087037,2.4832724981775054,3.0000000000000737,-0.009686730450817598,0.0,-1.3788442323349233,0.0
 0.8307612823580909,2.0352405641539977,2.9973492750802277,-0.40916057828815866,2.4922838470742725,3.000000000000037,-0.009553981489330048,0.0,-1.3647892163011925,0.0
 0.8337628303251937,2.0427345926688205,2.9972952219909286,-0.41325705858587136,2.5012884909755813,3.000000000000074,-0.00941796093145335,0.0,-1.3501276770043003,0.0
 0.8367625545480227,2.050251066491528,2.9972404756700897,-0.41730706928249306,2.510287663644068,2.999999999999926,-0.009278867558513282,0.0,-1.334883811728413,0.0
 0.8397608603903424,2.0577909575703046,2.997185032062992,-0.42130945921401625,2.519282581171027,2.999999999999963,-0.00913689841524581,0.0,-1.3190824275955533,0.0
 0.8427581474381078,2.0653552378533337,2.9971288871149167,-0.4252631278891834,2.528274442314323,2.999999999999926,-0.008992257480313046,0.0,-1.302748865381889,0.0
